location,date,total_cases,total_deaths,percent_infected,percent_death_cases
United States,9/9/2020,6380208,189983,1.886018125,2.97769289
United States,9/10/2020,6419837,190892,1.897732636,2.973471133
United States,9/11/2020,6464657,192034,1.910981629,2.970521096
United States,9/12/2020,6510236,192771,1.924454986,2.96104473
United States,9/13/2020,6550533,193165,1.93636696,2.94884401
United States,9/14/2020,6583448,193586,1.946096782,2.940495619
United States,9/15/2020,6620866,194777,1.95715771,2.941865913
United States,9/16/2020,6659219,195710,1.968495029,2.938933229
United States,9/17/2020,6704658,196560,1.981927002,2.93169316
United States,9/18/2020,6754866,197518,1.996768712,2.924084652
United States,9/19/2020,6800484,198184,2.010253597,2.914263161
United States,9/20/2020,6842067,198449,2.022545719,2.900424682
United States,9/21/2020,6874350,198861,2.032088719,2.892797137
United States,9/22/2020,6912638,199882,2.043406823,2.891544444
United States,9/23/2020,6953856,200933,2.055591049,2.889519139
United States,9/24/2020,7002801,201821,2.070059411,2.88200393
United States,9/25/2020,7049818,202735,2.083957847,2.875747998
United States,9/26/2020,7093262,203497,2.096800089,2.868877535
United States,9/27/2020,7126952,203801,2.106759004,2.859581487
United States,9/28/2020,7165029,204141,2.118014736,2.849130129
United States,9/29/2020,7207294,205035,2.13050846,2.844826366
United States,9/30/2020,7246193,205940,2.142007179,2.842044091
United States,10/1/2020,7292548,206836,2.155709925,2.836265185
United States,10/2/2020,7346070,207673,2.171531268,2.82699457
United States,10/3/2020,7395384,208345,2.186108708,2.817230316
United States,10/4/2020,7428718,208714,2.195962388,2.809556104
United States,10/5/2020,7466692,209189,2.207187673,2.801628887
United States,10/6/2020,7511647,209877,2.220476573,2.794021072
United States,10/7/2020,7561166,210783,2.235114611,2.787704965
United States,10/8/2020,7619354,211756,2.252315245,2.779185742
United States,10/9/2020,7674670,212718,2.268666903,2.771689206
United States,10/10/2020,7729845,213365,2.284976881,2.760275271
United States,10/11/2020,7776666,213828,2.298817379,2.74961018
United States,10/12/2020,7819640,214223,2.311520686,2.73955067
United States,10/13/2020,7870231,214963,2.326475613,2.731342955
United States,10/14/2020,7929316,215952,2.343941404,2.723463159
United States,10/15/2020,7993118,216792,2.362801562,2.712233199
United States,10/16/2020,8063390,217725,2.38357428,2.700167051
United States,10/17/2020,8118143,218514,2.399759513,2.691674685
United States,10/18/2020,8170377,218996,2.415200118,2.680365912
United States,10/19/2020,8239132,219507,2.435524404,2.664200549
United States,10/20/2020,8301623,220459,2.453997024,2.655613246
United States,10/21/2020,8362927,221627,2.472118762,2.650112813
United States,10/22/2020,8443092,222488,2.495815896,2.635148356
United States,10/23/2020,8525153,223444,2.520073496,2.620996949
United States,10/24/2020,8603134,224416,2.543125029,2.608537772
United States,10/25/2020,8663464,224868,2.560958848,2.59558994
United States,10/26/2020,8728006,225425,2.580037753,2.582777785
United States,10/27/2020,8806928,226447,2.603367451,2.571237099
United States,10/28/2020,8895217,227489,2.629466075,2.557430583
United States,10/29/2020,8987904,228484,2.656864769,2.542127731
United States,10/30/2020,9088385,229555,2.686567403,2.52580629
United States,10/31/2020,9175079,230494,2.712194539,2.512174555
United States,11/1/2020,9253139,231003,2.735269425,2.496482545
United States,11/2/2020,9337141,231601,2.760100794,2.48042736
United States,11/3/2020,9463947,233226,2.797585216,2.464362913
United States,11/4/2020,9566029,234344,2.827761114,2.449752139
United States,11/5/2020,9696013,235535,2.866184968,2.42919435
United States,11/6/2020,9825007,236754,2.904316173,2.409708207
United States,11/7/2020,9952081,237880,2.941879818,2.390253857
United States,11/8/2020,10071438,238455,2.977162283,2.367636081
United States,11/9/2020,10191031,239258,3.012514511,2.347731059
United States,11/10/2020,10330286,240698,3.053678914,2.330022615
United States,11/11/2020,10479823,242160,3.097882722,2.310726049
United States,11/12/2020,10639408,243402,3.145056765,2.28774007
United States,11/13/2020,10818210,244630,3.197911438,2.261279824
United States,11/14/2020,10980835,245999,3.245984118,2.240257685
United States,11/15/2020,11119288,246789,3.286911447,2.219467649
United States,11/16/2020,11275250,247666,3.333014514,2.196545531
United States,11/17/2020,11442377,249412,3.382418005,2.179721923
United States,11/18/2020,11615743,251351,3.433665773,2.163882242
United States,11/19/2020,11807586,253365,3.490375425,2.145781534
United States,11/20/2020,12008799,255341,3.549854891,2.12628257
United States,11/21/2020,12186174,256972,3.602287738,2.108717634
United States,11/22/2020,12331354,258048,3.645203597,2.092616918
United States,11/23/2020,12515958,259188,3.699773368,2.070860257
United States,11/24/2020,12690773,261375,3.751449467,2.059567215
United States,11/25/2020,12872053,263633,3.805036649,2.048103748
United States,11/26/2020,12984736,265026,3.838346249,2.041058055
United States,11/27/2020,13199977,266646,3.901972455,2.020048974
United States,11/28/2020,13367264,268055,3.951423243,2.005309389
United States,11/29/2020,13506870,269103,3.992691404,1.992341675
United States,11/30/2020,13665579,270481,4.039606497,1.979286791
United States,12/1/2020,13864276,273042,4.098342222,1.969392415
United States,12/2/2020,14061337,275819,4.156594338,1.961541779
United States,12/3/2020,14280756,278727,4.221455579,1.951766419
United States,12/4/2020,14516002,281393,4.290995353,1.938502075
United States,12/5/2020,14735717,283786,4.355944093,1.925837745
United States,12/6/2020,14913806,285206,4.408588001,1.912362277
United States,12/7/2020,15110340,286848,4.466684334,1.898355696
United States,12/8/2020,15337683,289448,4.533887945,1.887169007
United States,12/9/2020,15553453,292395,4.597670525,1.879936243
United States,12/10/2020,15789176,295310,4.667351302,1.870331929
United States,12/11/2020,16026118,298645,4.737392421,1.863489337
United States,12/12/2020,16248700,301150,4.80318866,1.85337904
United States,12/13/2020,16439326,302746,4.859538561,1.841596182
United States,12/14/2020,16649797,304442,4.921754733,1.828502774
United States,12/15/2020,16876988,307343,4.988913413,1.821077315
United States,12/16/2020,17111222,311026,5.058154035,1.817672636
United States,12/17/2020,17350386,314444,5.128851987,1.812317029
United States,12/18/2020,17596908,317373,5.201724996,1.803572537
United States,12/19/2020,17801768,320109,5.262282532,1.798186562
United States,12/20/2020,17987936,321808,5.317314629,1.789021264
United States,12/21/2020,18185552,323635,5.375730805,1.779627036
United States,12/22/2020,18391296,326966,5.436549655,1.777830121
United States,12/23/2020,18612128,330277,5.501828586,1.774525729
United States,12/24/2020,18823664,333135,5.564359577,1.769767034
United States,12/25/2020,18949178,334633,5.601462079,1.765949953
United States,12/26/2020,19167138,336545,5.665892033,1.755843778
United States,12/27/2020,19303284,337976,5.706137402,1.750873064
United States,12/28/2020,19478066,339875,5.757803746,1.74491143
United States,12/29/2020,19684722,343449,5.818892187,1.74474905
United States,12/30/2020,19903496,347305,5.883562763,1.744944707
United States,12/31/2020,20217276,350555,5.97631754,1.733937846
United States,1/1/2021,20394846,352760,6.028808029,1.729652678
United States,1/2/2021,20667294,355281,6.109344881,1.719049431
United States,1/3/2021,20870460,356707,6.169401662,1.709147762
United States,1/4/2021,21057398,358723,6.224661374,1.703548558
United States,1/5/2021,21289474,362295,6.293264082,1.701756464
United States,1/6/2021,21549348,366169,6.370084003,1.699211503
United States,1/7/2021,21834364,370168,6.454336012,1.695345924
United States,1/8/2021,22137344,374321,6.54389826,1.690902938
United States,1/9/2021,22400688,377523,6.621743928,1.685318772
United States,1/10/2021,22610608,379612,6.683797223,1.678911067
United States,1/11/2021,22815280,381469,6.744299185,1.671989123
United States,1/12/2021,23037544,385842,6.810001421,1.674839992
United States,1/13/2021,23266262,389829,6.877611488,1.675511949
United States,1/14/2021,23501212,393604,6.947063763,1.67482426
United States,1/15/2021,23745594,397420,7.019304179,1.673657858
United States,1/16/2021,23962504,400971,7.083423749,1.673326794
United States,1/17/2021,24138640,402953,7.135490341,1.669327684
United States,1/18/2021,24279912,404534,7.177250979,1.666126302
United States,1/19/2021,24436902,406937,7.223657927,1.665256095
United States,1/20/2021,24624580,411326,7.279136387,1.670387881
United States,1/21/2021,24816648,415429,7.33591255,1.6739932
United States,1/22/2021,25008098,419206,7.392506029,1.676281019
United States,1/23/2021,25185342,422729,7.444900151,1.678472343
United States,1/24/2021,25325124,424555,7.486220338,1.676418248
United States,1/25/2021,25455152,426337,7.524657198,1.674855448
United States,1/26/2021,25606428,430316,7.569375063,1.680499912
United States,1/27/2021,25761632,434380,7.615254062,1.68615094
United States,1/28/2021,25928344,438187,7.664534877,1.689992234
United States,1/29/2021,26091656,441750,7.712810638,1.693069999
United States,1/30/2021,26242024,444607,7.757260094,1.694255748
United States,1/31/2021,26354576,446538,7.79053097,1.694347122
United States,2/1/2021,26480472,448319,7.827746393,1.693017405
United States,2/2/2021,26597942,451855,7.862471052,1.698834444
United States,2/3/2021,26722374,455719,7.89925371,1.705383661
United States,2/4/2021,26847028,459602,7.936101992,1.711928784
United States,2/5/2021,26977452,463263,7.974655912,1.717222961
United States,2/6/2021,27093694,465990,8.009017569,1.71992051
United States,2/7/2021,27182860,467452,8.035375439,1.719657166
United States,2/8/2021,27266062,468902,8.059970323,1.719727623
United States,2/9/2021,27361764,471934,8.088260264,1.724793767
United States,2/10/2021,27457468,475295,8.116550796,1.731022686
United States,2/11/2021,27563636,478454,8.147934533,1.735815986
United States,2/12/2021,27663208,481292,8.177368464,1.739827138
United States,2/13/2021,27753536,483543,8.204069826,1.742275291
United States,2/14/2021,27821724,484694,8.224226505,1.74214222
United States,2/15/2021,27877892,485641,8.240830018,1.742029132
United States,2/16/2021,27937714,487285,8.258513669,1.744183508
United States,2/17/2021,28006704,489692,8.278907423,1.748481364
United States,2/18/2021,28078952,492250,8.300264256,1.753092494
United States,2/19/2021,28153824,494766,8.322396756,1.757366957
United States,2/20/2021,28227362,496681,8.344134918,1.759572857
United States,2/21/2021,28282608,497891,8.360465884,1.760414033
United States,2/22/2021,28338682,499101,8.37704161,1.761200468
United States,2/23/2021,28412504,501359,8.398863725,1.764571683
United States,2/24/2021,28487518,504575,8.4210382,1.771214326
United States,2/25/2021,28564596,506988,8.443822803,1.774882445
United States,2/26/2021,28639536,509119,8.465975403,1.77767894
United States,2/27/2021,28710344,510632,8.486906566,1.778564548
United States,2/28/2021,28761998,511718,8.50217572,1.779146219
United States,3/1/2021,28812152,513035,8.517001468,1.780620205
United States,3/2/2021,28870820,514948,8.534343992,1.783627898
